year,month,temperature,sea_level,precipitation_rate,location
2010.25,3,-1.8,0.26,1.3,"Barrow, AK, USA"
2010.333333,4,1.01,0.24,2.8000000000000003,"Barrow, AK, USA"
2010.416667,5,5,0.3,2.0999999999999996,"Barrow, AK, USA"
2010.5,6,7.54,0.31,2.7,"Barrow, AK, USA"
2010.583333,7,9.43,0.32,2.7,"Barrow, AK, USA"
2010.666667,8,9.51,0.32,4.199999999999999,"Barrow, AK, USA"
2010.75,9,5.4,0.28,4.3999999999999995,"Barrow, AK, USA"
2010.833333,10,2.34,0.26,4.300000000000001,"Barrow, AK, USA"
2010.916667,11,1.62,0.26,5.1,"Barrow, AK, USA"
2011,12,-1.95,0.27,4.3999999999999995,"Barrow, AK, USA"
2011.083333,1,-2.68,0.27,2.6,"Barrow, AK, USA"
2011.166667,2,-0.73,0.25,2.7,"Barrow, AK, USA"
2011.25,3,-0.62,0.26,2.4,"Barrow, AK, USA"
2011.333333,4,2.41,0.29,1.9,"Barrow, AK, USA"
2011.416667,5,6.07,0.3,2.3,"Barrow, AK, USA"
2011.5,6,9.27,0.32,2.8000000000000003,"Barrow, AK, USA"
2011.583333,7,10.71,0.34,3.2,"Barrow, AK, USA"
2011.666667,8,10.72,0.35,3.0000000000000004,"Barrow, AK, USA"
2011.75,9,8.49,0.35,5.5,"Barrow, AK, USA"
2011.833333,10,3.16,0.32,3.6000000000000005,"Barrow, AK, USA"
2011.916667,11,-1.51,0.32,3.2,"Barrow, AK, USA"
2012,12,-1.67,0.25,4.1000000000000005,"Barrow, AK, USA"
2012.083333,1,-5.4,0.21,3.4999999999999996,"Barrow, AK, USA"
2012.166667,2,-4.19,0.27,3.4000000000000004,"Barrow, AK, USA"
2012.25,3,-3.07,0.2,3.3000000000000003,"Barrow, AK, USA"
2012.333333,4,1.3,0.24,1.8000000000000003,"Barrow, AK, USA"
2012.416667,5,4.98,0.27,2.6,"Barrow, AK, USA"
2012.5,6,7.8,0.28,3.3000000000000003,"Barrow, AK, USA"
2012.583333,7,8.69,0.3,3.1,"Barrow, AK, USA"
2012.666667,8,9.25,0.31,3.4999999999999996,"Barrow, AK, USA"
2012.75,9,8.03,0.33,4.500000000000001,"Barrow, AK, USA"
2012.833333,10,3.68,0.28,5,"Barrow, AK, USA"
2012.916667,11,0.32,0.27,4,"Barrow, AK, USA"
2013,12,-1.67,0.26,4.6,"Barrow, AK, USA"
2013.083333,1,-4.59,0.24,3.4000000000000004,"Barrow, AK, USA"
2013.166667,2,-6.56,0.26,2.7,"Barrow, AK, USA"
2013.25,3,-0.97,0.24,3.3000000000000003,"Barrow, AK, USA"
2013.333333,4,0.58,0.26,2.5,"Barrow, AK, USA"
2013.416667,5,3.83,0.29,3.2,"Barrow, AK, USA"
2013.5,6,7.08,0.3,2.8000000000000003,"Barrow, AK, USA"
2013.583333,7,10.05,0.31,2.7,"Barrow, AK, USA"
2013.666667,8,10.18,0.32,3.3000000000000003,"Barrow, AK, USA"
2013.75,9,6.6,0.32,4.6,"Barrow, AK, USA"
2013.833333,10,5.16,0.31,4.7,"Barrow, AK, USA"
2013.916667,11,0.73,0.28,4.7,"Barrow, AK, USA"
2014,12,-0.92,0.31,3.3000000000000003,"Barrow, AK, USA"
2014.083333,1,-0.09,0.3,3.6999999999999997,"Barrow, AK, USA"
2014.166667,2,-0.25,0.28,3.4000000000000004,"Barrow, AK, USA"
2014.25,3,0.93,0.3,2.0999999999999996,"Barrow, AK, USA"
2014.333333,4,2.38,0.29,3.0000000000000004,"Barrow, AK, USA"
2014.416667,5,4.78,0.27,2.9000000000000004,"Barrow, AK, USA"
2014.5,6,7.99,0.32,3.2,"Barrow, AK, USA"
2014.583333,7,10.08,0.34,2.5,"Barrow, AK, USA"
2014.666667,8,10.12,0.32,2.4,"Barrow, AK, USA"
2014.75,9,8.08,0.36,4.6,"Barrow, AK, USA"
2014.833333,10,6.19,0.34,4.199999999999999,"Barrow, AK, USA"
2014.916667,11,3.68,0.32,4.6,"Barrow, AK, USA"
2015,12,0.95,0.27,3.4999999999999996,"Barrow, AK, USA"
2015.083333,1,-2.13,0.3,2.9000000000000004,"Barrow, AK, USA"
2015.166667,2,-2.05,0.31,2.9000000000000004,"Barrow, AK, USA"
2015.25,3,1.47,0.29,2.4,"Barrow, AK, USA"
2015.333333,4,3.44,0.32,2.6,"Barrow, AK, USA"
2015.416667,5,6.23,0.33,2.8000000000000003,"Barrow, AK, USA"
2015.5,6,9.46,0.35,2.5,"Barrow, AK, USA"
2015.583333,7,11.92,0.37,2.9000000000000004,"Barrow, AK, USA"
2015.666667,8,11.07,0.38,2.6,"Barrow, AK, USA"
2015.75,9,8.72,0.37,3.2,"Barrow, AK, USA"
2015.833333,10,5.53,0.34,4.3999999999999995,"Barrow, AK, USA"
2015.916667,11,1.87,0.26,5.3,"Barrow, AK, USA"
2016,12,-1.79,0.31,3.3000000000000003,"Barrow, AK, USA"
2016.083333,1,-2.42,0.26,3.6000000000000005,"Barrow, AK, USA"
2016.166667,2,-2.29,0.22,3.6000000000000005,"Barrow, AK, USA"
2016.25,3,-2.27,0.27,2,"Barrow, AK, USA"
2016.333333,4,2.42,0.24,2.3,"Barrow, AK, USA"
2016.416667,5,6.12,0.28,1.6,"Barrow, AK, USA"
2016.5,6,9.82,0.31,2.4,"Barrow, AK, USA"
2016.583333,7,11.23,0.31,3.3000000000000003,"Barrow, AK, USA"
2016.666667,8,9.67,0.32,3.6000000000000005,"Barrow, AK, USA"
2016.75,9,7.32,0.3,4.3999999999999995,"Barrow, AK, USA"
2016.833333,10,4.32,0.31,3.2,"Barrow, AK, USA"
2016.916667,11,-0.64,0.3,3.8,"Barrow, AK, USA"
2017,12,-1.08,0.33,2.8000000000000003,"Barrow, AK, USA"
2017.083333,1,-4.87,0.25,3.6999999999999997,"Barrow, AK, USA"
2017.166667,2,-9.84,0.23,2,"Barrow, AK, USA"
2017.25,3,-2.09,0.27,2,"Barrow, AK, USA"
2017.333333,4,1.56,0.26,3.1,"Barrow, AK, USA"
2017.416667,5,4.76,0.3,2.6,"Barrow, AK, USA"
2017.5,6,8.19,0.29,2.8000000000000003,"Barrow, AK, USA"
2017.583333,7,10.58,0.31,2.3,"Barrow, AK, USA"
2017.666667,8,9.54,0.32,3.4999999999999996,"Barrow, AK, USA"
2017.75,9,5.91,0.29,4.300000000000001,"Barrow, AK, USA"
2017.833333,10,5.23,0.31,4.3999999999999995,"Barrow, AK, USA"
2017.916667,11,2.14,0.3,4.6,"Barrow, AK, USA"
2018,12,-2.91,0.27,3.4000000000000004,"Barrow, AK, USA"
2018.083333,1,-5.69,0.23,3.2,"Barrow, AK, USA"
2018.166667,2,-2.75,0.25,2.3,"Barrow, AK, USA"
2018.25,3,-2.26,0.23,3.8,"Barrow, AK, USA"
2018.333333,4,2.35,0.28,2.5,"Barrow, AK, USA"
2018.416667,5,5.35,0.28,2.4,"Barrow, AK, USA"
2018.5,6,7.74,0.31,2.7,"Barrow, AK, USA"
2018.583333,7,9.8,0.3,3.0000000000000004,"Barrow, AK, USA"
2018.666667,8,8.77,0.3,3.4000000000000004,"Barrow, AK, USA"
2018.75,9,6.49,0.31,3.1,"Barrow, AK, USA"
2018.833333,10,3.95,0.31,4.6,"Barrow, AK, USA"
2018.916667,11,-0.64,0.27,4.6,"Barrow, AK, USA"
2019,12,-4.33,0.23,4.3999999999999995,"Barrow, AK, USA"
2019.083333,1,-3.79,0.26,2.5,"Barrow, AK, USA"
2019.166667,2,-5.84,0.2,2.5,"Barrow, AK, USA"
2019.25,3,-5.82,0.18,3.4000000000000004,"Barrow, AK, USA"
2019.333333,4,-1.69,0.2,1.8000000000000003,"Barrow, AK, USA"
2019.416667,5,3.66,0.25,2.6,"Barrow, AK, USA"
2019.5,6,7.61,0.28,2.1999999999999997,"Barrow, AK, USA"
2019.583333,7,9.64,0.28,3.0000000000000004,"Barrow, AK, USA"
2019.666667,8,8.18,0.29,4,"Barrow, AK, USA"
2019.75,9,6.01,0.28,3.3000000000000003,"Barrow, AK, USA"
2019.833333,10,4.34,0.3,4.9,"Barrow, AK, USA"
2019.916667,11,1.76,0.29,4.7,"Barrow, AK, USA"
2020,12,-3.19,0.23,4.3999999999999995,"Barrow, AK, USA"
2020.083333,1,-3.49,0.26,2.7,"Barrow, AK, USA"
2020.166667,2,-3.39,0.27,3.1,"Barrow, AK, USA"
2020.25,3,-2.27,0.27,2.1999999999999997,"Barrow, AK, USA"
2020.333333,4,0.39,0.25,2.7,"Barrow, AK, USA"
2020.416667,5,4.75,0.29,2.1999999999999997,"Barrow, AK, USA"
2020.5,6,7.91,0.29,2.8000000000000003,"Barrow, AK, USA"
2020.583333,7,10.82,0.31,2.4,"Barrow, AK, USA"
2020.666667,8,10.59,0.32,3.2,"Barrow, AK, USA"
2020.75,9,6.56,0.31,3.6000000000000005,"Barrow, AK, USA"
2020.833333,10,2.87,0.3,4.6,"Barrow, AK, USA"
2020.916667,11,2.47,0.33,4.1000000000000005,"Barrow, AK, USA"
2021,12,-1.35,0.29,3.1,"Barrow, AK, USA"
2021.083333,1,-1.53,0.3,3.9,"Barrow, AK, USA"
2021.166667,2,0.13,0.27,2.7,"Barrow, AK, USA"
2021.25,3,1.56,0.29,2.5,"Barrow, AK, USA"
2021.333333,4,3.92,0.31,1.9,"Barrow, AK, USA"
2021.416667,5,6.73,0.33,2.9000000000000004,"Barrow, AK, USA"
2021.5,6,9.41,0.36,2.7,"Barrow, AK, USA"
2021.583333,7,11.9,0.37,3.1,"Barrow, AK, USA"
2021.666667,8,11.43,0.39,3.4000000000000004,"Barrow, AK, USA"
2021.75,9,8.84,0.37,4.300000000000001,"Barrow, AK, USA"
2021.833333,10,4.16,0.36,4.199999999999999,"Barrow, AK, USA"
2021.916667,11,-0.73,0.29,3.1,"Barrow, AK, USA"
2022,12,0.38,0.34,3.6000000000000005,"Barrow, AK, USA"
2022.083333,1,0.91,0.3,3.2,"Barrow, AK, USA"
2022.166667,2,0.38,0.32,2.6,"Barrow, AK, USA"
2022.25,3,-0.97,0.3,2.1999999999999997,"Barrow, AK, USA"
2022.333333,4,3.11,0.32,2.4,"Barrow, AK, USA"
2022.416667,5,6.19,0.33,3.0000000000000004,"Barrow, AK, USA"
2022.5,6,8.94,0.36,2.9000000000000004,"Barrow, AK, USA"
2022.583333,7,10.55,0.37,3.4999999999999996,"Barrow, AK, USA"
2022.666667,8,9.98,0.37,3.4000000000000004,"Barrow, AK, USA"
2022.75,9,7.92,0.34,4.300000000000001,"Barrow, AK, USA"
2022.833333,10,5.33,0.34,5,"Barrow, AK, USA"
2022.916667,11,2.28,0.33,4.8,"Barrow, AK, USA"
2023,12,-2.29,0.3,3.4000000000000004,"Barrow, AK, USA"
2023.083333,1,-2.57,0.28,2.9000000000000004,"Barrow, AK, USA"
2023.166667,2,-6.29,0.26,2.9000000000000004,"Barrow, AK, USA"
2023.25,3,-2.28,0.26,2.1999999999999997,"Barrow, AK, USA"
2023.333333,4,0.59,0.29,1.5000000000000002,"Barrow, AK, USA"
2023.416667,5,6.1,0.31,2.3,"Barrow, AK, USA"
2023.5,6,8.62,0.33,2.9000000000000004,"Barrow, AK, USA"
2023.583333,7,10.39,0.34,3.2,"Barrow, AK, USA"
2023.666667,8,10.09,0.34,3.2,"Barrow, AK, USA"
2023.75,9,6.99,0.32,3.4999999999999996,"Barrow, AK, USA"
2023.833333,10,2.76,0.31,2.8000000000000003,"Barrow, AK, USA"
2023.916667,11,1.62,0.31,4.199999999999999,"Barrow, AK, USA"
2024,12,-2.58,0.28,4.1000000000000005,"Barrow, AK, USA"
2024.083333,1,-2.17,0.28,2.6,"Barrow, AK, USA"
2024.166667,2,-1.27,0.28,3.6999999999999997,"Barrow, AK, USA"
2024.25,3,-0.7,0.32,2.9000000000000004,"Barrow, AK, USA"
2024.333333,4,2.52,0.31,2.3,"Barrow, AK, USA"
2024.416667,5,5.23,0.31,3.1,"Barrow, AK, USA"
2024.5,6,8.38,0.33,2.9000000000000004,"Barrow, AK, USA"
2024.583333,7,10.75,0.33,2.8000000000000003,"Barrow, AK, USA"
2024.666667,8,10.27,0.33,2.8000000000000003,"Barrow, AK, USA"
2024.75,9,7.63,0.31,4,"Barrow, AK, USA"
2024.833333,10,4.33,0.3,5.5,"Barrow, AK, USA"
2024.916667,11,1.54,0.28,4.3999999999999995,"Barrow, AK, USA"
2025,12,-0.11,0.26,3.3000000000000003,"Barrow, AK, USA"
2025.083333,1,-2.26,0.27,3.4999999999999996,"Barrow, AK, USA"
2025.166667,2,-4.31,0.27,3.4999999999999996,"Barrow, AK, USA"
2025.25,3,-1.38,0.25,1.8000000000000003,"Barrow, AK, USA"
2025.333333,4,3.02,0.31,2.6,"Barrow, AK, USA"
2025.416667,5,6.15,0.29,2.7,"Barrow, AK, USA"
2025.5,6,9.57,0.32,2.6,"Barrow, AK, USA"
2025.583333,7,11.27,0.33,3.3000000000000003,"Barrow, AK, USA"
2025.666667,8,11.85,0.34,2.6,"Barrow, AK, USA"
2025.75,9,7.54,0.32,3.8,"Barrow, AK, USA"
2025.833333,10,3.95,0.31,4.8,"Barrow, AK, USA"
2025.916667,11,0.65,0.31,2.1999999999999997,"Barrow, AK, USA"
2026,12,-0.77,0.33,2.8000000000000003,"Barrow, AK, USA"
2026.083333,1,-3.83,0.24,2.6,"Barrow, AK, USA"
2026.166667,2,-0.76,0.26,3.2,"Barrow, AK, USA"
2026.25,3,-2.28,0.27,2.8000000000000003,"Barrow, AK, USA"
2026.333333,4,1.46,0.27,2.0999999999999996,"Barrow, AK, USA"
2026.416667,5,6.07,0.31,3.1,"Barrow, AK, USA"
2026.5,6,11.03,0.33,2,"Barrow, AK, USA"
2026.583333,7,12.56,0.34,3.2,"Barrow, AK, USA"
2026.666667,8,11.35,0.34,4.199999999999999,"Barrow, AK, USA"
2026.75,9,7.72,0.32,3.9,"Barrow, AK, USA"
2026.833333,10,4.5,0.3,4.3999999999999995,"Barrow, AK, USA"
2026.916667,11,2.34,0.31,4.1000000000000005,"Barrow, AK, USA"
2027,12,-1.56,0.27,3.4000000000000004,"Barrow, AK, USA"
2027.083333,1,-3.51,0.22,3.3000000000000003,"Barrow, AK, USA"
2027.166667,2,-3.72,0.26,3.8,"Barrow, AK, USA"
2027.25,3,-3.84,0.19,2.3,"Barrow, AK, USA"
2027.333333,4,2.62,0.22,2.4,"Barrow, AK, USA"
2027.416667,5,5.04,0.24,2.7,"Barrow, AK, USA"
2027.5,6,8.51,0.26,2.4,"Barrow, AK, USA"
2027.583333,7,10.42,0.29,2.8000000000000003,"Barrow, AK, USA"
2027.666667,8,10.69,0.31,3.4999999999999996,"Barrow, AK, USA"
2027.75,9,7.47,0.28,3.4000000000000004,"Barrow, AK, USA"
2027.833333,10,5.02,0.29,4.199999999999999,"Barrow, AK, USA"
2027.916667,11,1.38,0.25,4.8,"Barrow, AK, USA"
2028,12,-0.76,0.25,4.199999999999999,"Barrow, AK, USA"
2028.083333,1,-1.73,0.25,3.4000000000000004,"Barrow, AK, USA"
2028.166667,2,-1.16,0.27,2.8000000000000003,"Barrow, AK, USA"
2028.25,3,-0.92,0.25,1.7000000000000002,"Barrow, AK, USA"
2028.333333,4,2.85,0.26,2.3,"Barrow, AK, USA"
2028.416667,5,6.19,0.3,3.1,"Barrow, AK, USA"
2028.5,6,8.37,0.32,3.0000000000000004,"Barrow, AK, USA"
2028.583333,7,10.32,0.32,3.4000000000000004,"Barrow, AK, USA"
2028.666667,8,9.61,0.33,4.1000000000000005,"Barrow, AK, USA"
2028.75,9,8.23,0.32,3.8,"Barrow, AK, USA"
2028.833333,10,4.24,0.29,5.8999999999999995,"Barrow, AK, USA"
2028.916667,11,1.65,0.29,4.1000000000000005,"Barrow, AK, USA"
2029,12,-0.63,0.25,4.500000000000001,"Barrow, AK, USA"
2029.083333,1,-1.72,0.25,3.4999999999999996,"Barrow, AK, USA"
2029.166667,2,-0.08,0.27,3.2,"Barrow, AK, USA"
2029.25,3,1.38,0.27,2,"Barrow, AK, USA"
2029.333333,4,0.49,0.25,3.1,"Barrow, AK, USA"
2029.416667,5,5.79,0.29,2.6,"Barrow, AK, USA"
2029.5,6,9.09,0.34,3.3000000000000003,"Barrow, AK, USA"
2029.583333,7,11.58,0.34,2.6,"Barrow, AK, USA"
2029.666667,8,10.83,0.34,3.6000000000000005,"Barrow, AK, USA"
2029.75,9,7.9,0.33,3.6000000000000005,"Barrow, AK, USA"
2029.833333,10,4.09,0.33,4.7,"Barrow, AK, USA"
2029.916667,11,1.73,0.27,4.7,"Barrow, AK, USA"
2030,12,-5.98,0.25,3.4000000000000004,"Barrow, AK, USA"
2030.083333,1,-4.96,0.24,3.0000000000000004,"Barrow, AK, USA"
2030.166667,2,-0.37,0.24,3.8,"Barrow, AK, USA"
2030.25,3,-6.28,0.23,2.1999999999999997,"Barrow, AK, USA"
2030.333333,4,-2.36,0.24,2,"Barrow, AK, USA"
2030.416667,5,4.26,0.28,2.6,"Barrow, AK, USA"
2030.5,6,8.26,0.28,2,"Barrow, AK, USA"
2030.583333,7,9.46,0.3,3.2,"Barrow, AK, USA"
2030.666667,8,9.8,0.31,2.8000000000000003,"Barrow, AK, USA"
2030.75,9,7.67,0.29,5.3,"Barrow, AK, USA"
2030.833333,10,3.18,0.29,4.3999999999999995,"Barrow, AK, USA"
2030.916667,11,-0.45,0.27,3.9,"Barrow, AK, USA"
2031,12,-4.06,0.22,4.1000000000000005,"Barrow, AK, USA"
2031.083333,1,-2.39,0.25,3.2,"Barrow, AK, USA"
2031.166667,2,-1.77,0.22,2.4,"Barrow, AK, USA"
2031.25,3,-1.85,0.22,3.0000000000000004,"Barrow, AK, USA"
2031.333333,4,-0.3,0.23,1.9,"Barrow, AK, USA"
2031.416667,5,5.15,0.27,2.6,"Barrow, AK, USA"
2031.5,6,9.05,0.28,2.4,"Barrow, AK, USA"
2031.583333,7,10.31,0.29,3.4000000000000004,"Barrow, AK, USA"
2031.666667,8,10.21,0.32,3.2,"Barrow, AK, USA"
2031.75,9,8.35,0.32,4.3999999999999995,"Barrow, AK, USA"
2031.833333,10,4.23,0.26,4.9,"Barrow, AK, USA"
2031.916667,11,1.36,0.26,3.8,"Barrow, AK, USA"
2032,12,-1.25,0.25,4.6,"Barrow, AK, USA"
2032.083333,1,-3.06,0.22,4.3999999999999995,"Barrow, AK, USA"
2032.166667,2,0.29,0.26,3.0000000000000004,"Barrow, AK, USA"
2032.25,3,-2.71,0.23,2.7,"Barrow, AK, USA"
2032.333333,4,2.76,0.25,2.5,"Barrow, AK, USA"
2032.416667,5,5.36,0.27,2.7,"Barrow, AK, USA"
2032.5,6,9.5,0.31,1.9,"Barrow, AK, USA"
2032.583333,7,12.18,0.33,3.1,"Barrow, AK, USA"
2032.666667,8,10.05,0.33,3.4000000000000004,"Barrow, AK, USA"
2032.75,9,7.57,0.31,4.8,"Barrow, AK, USA"
2032.833333,10,1.45,0.27,3.8,"Barrow, AK, USA"
2032.916667,11,0.47,0.27,3.4000000000000004,"Barrow, AK, USA"
2033,12,-3.13,0.24,3.1,"Barrow, AK, USA"
2033.083333,1,-6.61,0.24,3.0000000000000004,"Barrow, AK, USA"
2033.166667,2,-4.61,0.23,2.8000000000000003,"Barrow, AK, USA"
2033.25,3,-3.9,0.21,2.5,"Barrow, AK, USA"
2033.333333,4,-2.54,0.19,1.8000000000000003,"Barrow, AK, USA"
2033.416667,5,3.49,0.23,2.4,"Barrow, AK, USA"
2033.5,6,6.96,0.27,2.9000000000000004,"Barrow, AK, USA"
2033.583333,7,8.24,0.27,3.4000000000000004,"Barrow, AK, USA"
2033.666667,8,8.88,0.29,3.4999999999999996,"Barrow, AK, USA"
2033.75,9,7.47,0.31,5,"Barrow, AK, USA"
2033.833333,10,4.31,0.27,4.6,"Barrow, AK, USA"
2033.916667,11,3.03,0.31,4.7,"Barrow, AK, USA"
2034,12,0.36,0.24,4.8,"Barrow, AK, USA"
2034.083333,1,-2.38,0.26,3.0000000000000004,"Barrow, AK, USA"
2034.166667,2,-1.83,0.27,3.2,"Barrow, AK, USA"
2034.25,3,-2.58,0.25,2,"Barrow, AK, USA"
2034.333333,4,0.27,0.25,2.4,"Barrow, AK, USA"
2034.416667,5,5.16,0.28,2.5,"Barrow, AK, USA"
2034.5,6,7.72,0.31,3.0000000000000004,"Barrow, AK, USA"
2034.583333,7,9.79,0.31,3.4000000000000004,"Barrow, AK, USA"
2034.666667,8,9.28,0.32,2.6,"Barrow, AK, USA"
2034.75,9,7.43,0.32,3.8,"Barrow, AK, USA"
2034.833333,10,5.33,0.3,5.4,"Barrow, AK, USA"
2034.916667,11,1.18,0.28,5,"Barrow, AK, USA"
2035,12,-2.91,0.32,2.6,"Barrow, AK, USA"
2035.083333,1,0.57,0.28,4.500000000000001,"Barrow, AK, USA"
2035.166667,2,0.69,0.29,3.8,"Barrow, AK, USA"
2035.25,3,-2.74,0.28,2,"Barrow, AK, USA"
2035.333333,4,2.25,0.29,2.4,"Barrow, AK, USA"
2035.416667,5,5.77,0.3,2.1999999999999997,"Barrow, AK, USA"
2035.5,6,8.89,0.34,2.6,"Barrow, AK, USA"
2035.583333,7,11.26,0.34,2.0999999999999996,"Barrow, AK, USA"
2035.666667,8,11.48,0.34,3.0000000000000004,"Barrow, AK, USA"
2035.75,9,7.69,0.33,4,"Barrow, AK, USA"
2035.833333,10,4.04,0.31,4.300000000000001,"Barrow, AK, USA"
2035.916667,11,2.14,0.32,5.3,"Barrow, AK, USA"
2036,12,-3.36,0.24,4.9,"Barrow, AK, USA"
2036.083333,1,-3.88,0.27,3.4000000000000004,"Barrow, AK, USA"
2036.166667,2,-6.02,0.24,3.1,"Barrow, AK, USA"
2036.25,3,-1.87,0.27,2.8000000000000003,"Barrow, AK, USA"
2036.333333,4,1.06,0.25,2.8000000000000003,"Barrow, AK, USA"
2036.416667,5,4.53,0.3,2.6,"Barrow, AK, USA"
2036.5,6,7.23,0.33,2.8000000000000003,"Barrow, AK, USA"
2036.583333,7,9.41,0.33,3.0000000000000004,"Barrow, AK, USA"
2036.666667,8,10.39,0.34,2.1999999999999997,"Barrow, AK, USA"
2036.75,9,6.65,0.32,4,"Barrow, AK, USA"
2036.833333,10,4.33,0.3,3.3000000000000003,"Barrow, AK, USA"
2036.916667,11,-1.59,0.26,3.9,"Barrow, AK, USA"
2037,12,0.19,0.34,3.6999999999999997,"Barrow, AK, USA"
2037.083333,1,-4.01,0.26,3.6999999999999997,"Barrow, AK, USA"
2037.166667,2,-2.96,0.27,3.6999999999999997,"Barrow, AK, USA"
2037.25,3,-2.13,0.24,3.4999999999999996,"Barrow, AK, USA"
2037.333333,4,0.52,0.23,2.7,"Barrow, AK, USA"
2037.416667,5,5.03,0.28,1.9,"Barrow, AK, USA"
2037.5,6,7.91,0.29,3.4000000000000004,"Barrow, AK, USA"
2037.583333,7,9.34,0.3,3.1,"Barrow, AK, USA"
2037.666667,8,10.21,0.32,3.9,"Barrow, AK, USA"
2037.75,9,6.22,0.31,3.9,"Barrow, AK, USA"
2037.833333,10,2.33,0.28,3.6999999999999997,"Barrow, AK, USA"
2037.916667,11,0.45,0.27,4.6,"Barrow, AK, USA"
2038,12,-5.09,0.24,3.2,"Barrow, AK, USA"
2038.083333,1,-5.92,0.21,3.9,"Barrow, AK, USA"
2038.166667,2,-1.45,0.27,2.5,"Barrow, AK, USA"
2038.25,3,-3.91,0.22,2.9000000000000004,"Barrow, AK, USA"
2038.333333,4,0,0.25,2.8000000000000003,"Barrow, AK, USA"
2038.416667,5,5.06,0.29,2.0999999999999996,"Barrow, AK, USA"
2038.5,6,8.64,0.29,2.0999999999999996,"Barrow, AK, USA"
2038.583333,7,9.89,0.3,2.7,"Barrow, AK, USA"
2038.666667,8,9.38,0.29,3.6999999999999997,"Barrow, AK, USA"
2038.75,9,7.66,0.31,5.3,"Barrow, AK, USA"
2038.833333,10,4.45,0.27,4.7,"Barrow, AK, USA"
2038.916667,11,-0.31,0.25,4.500000000000001,"Barrow, AK, USA"
2039,12,-3.84,0.27,2.7,"Barrow, AK, USA"
2039.083333,1,-3.16,0.23,2.7,"Barrow, AK, USA"
2039.166667,2,-1.56,0.22,3.1,"Barrow, AK, USA"
2039.25,3,-1.35,0.26,2,"Barrow, AK, USA"
2039.333333,4,3.61,0.31,1.6,"Barrow, AK, USA"
2039.416667,5,6.4,0.3,1.5000000000000002,"Barrow, AK, USA"
2039.5,6,9.71,0.31,2.8000000000000003,"Barrow, AK, USA"
2039.583333,7,10.23,0.34,3.2,"Barrow, AK, USA"
2039.666667,8,9.41,0.33,3.6999999999999997,"Barrow, AK, USA"
2039.75,9,7.61,0.33,4.500000000000001,"Barrow, AK, USA"
2039.833333,10,4.52,0.31,4,"Barrow, AK, USA"
2039.916667,11,1.23,0.24,3.1,"Barrow, AK, USA"
2040,12,-1.88,0.27,3.8,"Barrow, AK, USA"
2040.083333,1,-3.36,0.24,4.500000000000001,"Barrow, AK, USA"
2040.166667,2,-5.93,0.23,2.3,"Barrow, AK, USA"
2040.25,3,-3.76,0.22,2.5,"Barrow, AK, USA"
2040.333333,4,0.39,0.22,2.3,"Barrow, AK, USA"
2040.416667,5,4.72,0.27,3.3000000000000003,"Barrow, AK, USA"
2040.5,6,8.6,0.26,2.5,"Barrow, AK, USA"
2040.583333,7,9.62,0.28,2.5,"Barrow, AK, USA"
2040.666667,8,10.35,0.28,2.4,"Barrow, AK, USA"
2040.75,9,8.28,0.3,3.2,"Barrow, AK, USA"
2040.833333,10,3.91,0.3,3.9,"Barrow, AK, USA"
2040.916667,11,1.99,0.32,4.9,"Barrow, AK, USA"
2041,12,2.95,0.33,4.9,"Barrow, AK, USA"
2041.083333,1,-4.07,0.25,3.8,"Barrow, AK, USA"
2041.166667,2,-6.68,0.26,1.5000000000000002,"Barrow, AK, USA"
2041.25,3,-1.58,0.23,3.0000000000000004,"Barrow, AK, USA"
2041.333333,4,1.7,0.21,2.7,"Barrow, AK, USA"
2041.416667,5,4.72,0.26,3.3000000000000003,"Barrow, AK, USA"
2041.5,6,7.39,0.26,2.9000000000000004,"Barrow, AK, USA"
2041.583333,7,10.05,0.3,3.1,"Barrow, AK, USA"
2041.666667,8,9.65,0.3,3.4000000000000004,"Barrow, AK, USA"
2041.75,9,7.37,0.26,5.4,"Barrow, AK, USA"
2041.833333,10,4.84,0.29,4.3999999999999995,"Barrow, AK, USA"
2041.916667,11,1.38,0.28,4.1000000000000005,"Barrow, AK, USA"
2042,12,0.76,0.24,5.2,"Barrow, AK, USA"
2042.083333,1,-1.24,0.3,2.4,"Barrow, AK, USA"
2042.166667,2,0.54,0.26,3.6000000000000005,"Barrow, AK, USA"
2042.25,3,1.71,0.26,3.8,"Barrow, AK, USA"
2042.333333,4,2.24,0.24,2.9000000000000004,"Barrow, AK, USA"
2042.416667,5,6.59,0.28,1.7000000000000002,"Barrow, AK, USA"
2042.5,6,9.86,0.29,2.5,"Barrow, AK, USA"
2042.583333,7,11.09,0.32,3.1,"Barrow, AK, USA"
2042.666667,8,10.81,0.33,1.8000000000000003,"Barrow, AK, USA"
2042.75,9,6.99,0.28,3.6000000000000005,"Barrow, AK, USA"
2042.833333,10,1.78,0.26,4.1000000000000005,"Barrow, AK, USA"
2042.916667,11,2.02,0.28,4.8,"Barrow, AK, USA"
2043,12,1.67,0.28,4.7,"Barrow, AK, USA"
2043.083333,1,0.76,0.28,4.8,"Barrow, AK, USA"
2043.166667,2,-5.34,0.29,1.7000000000000002,"Barrow, AK, USA"
2043.25,3,-0.98,0.24,2.0999999999999996,"Barrow, AK, USA"
2043.333333,4,1.41,0.25,1.5000000000000002,"Barrow, AK, USA"
2043.416667,5,6.7,0.29,1.6,"Barrow, AK, USA"
